"site","human_influence_index","annual_temp","annual_prec","prec_seasonality","prec_driest_quarter","prec_warmest_quarter","mean_temp_diurnal_range","isothermality","temp_seasonality","temp_annual_range","annual_pet","aridity_index","climate_moisture","continentality","aurhely_annual_prec","aurhely_annual_temp","gsl","longitude","latitude"
"_00800000480701570284",26,75.3200470391979,1390.21811782501,12.3567814151406,303.521902028551,405.37322461569,76,297.690270523214,6241.63650224771,256,702.441653675961,16.6327828932673,0.456684761181379,17.3814406825253,1522.5599899292,7.26266678969065,204,6.49523680219267,47.0008288810385
"_00800000480801570284",24,82.8860430246867,1217.12602760648,8.56044408594331,268.415786263723,311.907616758494,76,297,6274.93708036601,257,728.503021046381,12.3911558083404,0.397985345359353,17.5791555367283,1583.04758453369,6.9785713771979,200,6.56215902587672,47.0168065821779
"_00800000480901570284",17.3183395458169,75.5273473201808,1307.85689199816,10.0809464548983,284.282941507486,358.739353132367,76.2789077696372,297.802038685261,6252.43317510032,257,700.093132608869,15.5799223586214,0.459683086379544,17.4059786655956,1522.5599899292,7.26266678969065,204,6.54723442963699,46.990228974574
"_00800000481001570284",26.825905035009,71.3872197972466,1533.33868612317,13.1880929233905,326.33582428783,455.173998341072,76.9822522634453,298.725686324308,6241.18834476099,256.188092923391,673.246010320893,11.5323261975179,0.503088840926296,17.2052143271185,1583.04758453369,6.9785713771979,200,6.61536369000947,47.0241644130075
"_00800000481701570452",14,94,1318.41803672556,9.03035141061905,287.923168146579,360.627477101124,75,294,6232.03420718492,254,770.151197232743,16.9648156731734,0.338538017887647,17.5032032562192,1491.31999969482,9.16000004609426,243,6.07544517458762,47.03080372366
"_00800000482401570452",22,106.015844309325,1321.08804337187,10.493642658166,285.085140400779,320.84846364818,74,291.912966391473,6234.38295267841,253.087033608526,812.791164433685,23.1050800175375,0.229657621022219,17.6040199158,1217.36000061035,10.004000043869,257,5.90923090072432,47.1252049924125
"_00800000482701570452",22,106.015844309325,1321.08804337187,10.493642658166,285.085140400779,320.84846364818,74,291.912966391473,6234.38295267841,253.087033608526,812.791164433685,23.1050800175375,0.229657621022219,17.6040199158,1217.36000061035,10.004000043869,257,5.90923090072432,47.1252049924125
"_00800000482801570452",18,107.016925509677,1300.08061131907,9.38659677168999,285.696142287714,319.62561150319,74,292.153177362823,6242.83058302466,253.38659677169,818.910335840624,25.8138041260984,0.210601720677326,17.6354059234158,1217.36000061035,10.004000043869,257,5.9219246761834,47.1158757579342
"_00800000483801570452",22,104.124015181036,1528.10674894905,10,332.845542643586,390.597384000289,76,294.286579466676,6297.56518028535,258.713420533324,818.216959435912,28.1288242279466,0.183885521503822,18.1194867787146,1503.59999084473,9.40233340263367,244,5.5699460101721,46.3765089182521
"_00800000483901570452",22.7739297824971,115.08004099865,977.032016756851,13.7955159233464,207.290012605834,237.337380232327,73,290.902791279036,6225.7050448156,252,845.458351603502,33.4085359698338,0.0880085388771312,17.6606051473354,981.560005187988,10.3729999065399,261,5.77302113558949,47.2997082366303
"_00800000485901570452",18,108.655273431449,1018.06206307136,9.70821911204812,221.115909515677,249.774383426385,74,292.291780887952,6261.03972490482,254.708219112048,830.463633452365,26.8865086659099,0.187205414219589,17.7157374333359,1328.59999847412,9.81533339818319,253,5.94435011337392,47.0432315182351
"_00800000486201570452",17.2132544521319,106.208958568737,1088.7275973555,9,236.092048569728,283.809831628027,75,292.603386125831,6258.50167476963,255,814.691899962883,23.8590014719478,0.22610344187981,17.7193869332451,1328.59999847412,9.81533339818319,253,5.94238743152723,47.0072432635457
"_00800000486301570452",17.2132544521319,106.208958568737,1088.7275973555,9,236.092048569728,283.809831628027,75,292.603386125831,6258.50167476963,255,814.691899962883,23.8590014719478,0.22610344187981,17.7193869332451,1328.59999847412,9.81533339818319,253,5.94238743152723,47.0072432635457
"_00800000486601570452",18,108.655273431449,1018.06206307136,9.70821911204812,221.115909515677,249.774383426385,74,292.291780887952,6261.03972490482,254.708219112048,830.463633452365,26.8865086659099,0.187205414219589,17.7157374333359,1328.59999847412,9.81533339818319,253,5.94435011337392,47.0432315182351
"_00800001317002604451",28.4399826401864,69.5415481339597,1656.07716476844,9.94582832342349,366.310014427593,390.467961152648,77,298,6256.6199074654,258.294142489309,700.41093405139,23.9728694183552,0.49420603629086,17.5789691718898,1977.75,5.45,183,6.07154797798477,46.4992713970115
"_00800001317102604451",28.4399826401864,69.5415481339597,1656.07716476844,9.94582832342349,366.310014427593,390.467961152648,77,298,6256.6199074654,258.294142489309,700.41093405139,23.9728694183552,0.49420603629086,17.5789691718898,1977.75,5.45,183,6.07154797798477,46.4992713970115
"_00800001317802604451",28.4399826401864,69.5415481339597,1656.07716476844,9.94582832342349,366.310014427593,390.467961152648,77,298,6256.6199074654,258.294142489309,700.41093405139,23.9728694183552,0.49420603629086,17.5789691718898,1977.75,5.45,183,6.07154797798477,46.4992713970115
"_00800001325602604451",18,80.8590078321524,1357.9969584422,12.9176166359455,285.848837722167,402.630881711688,76,297.082383364055,6262.05894875187,256,712.468585807699,9.02918609523134,0.399834209842645,17.4343710567118,1473.87501525879,7.50590273141861,210,6.86818801785857,47.2413101503642
"_00800001325802604451",18,80.8590078321524,1357.9969584422,12.9176166359455,285.848837722167,402.630881711688,76,297.082383364055,6262.05894875187,256,712.468585807699,9.02918609523134,0.399834209842645,17.4343710567118,1473.87501525879,7.50590273141861,210,6.86818801785857,47.2413101503642
"_00800001331702604451",18,108.655273431449,1018.06206307136,9.70821911204812,221.115909515677,249.774383426385,74,292.291780887952,6261.03972490482,254.708219112048,830.463633452365,26.8865086659099,0.187205414219589,17.7157374333359,1328.59999847412,9.81533339818319,253,5.94435011337392,47.0432315182351
"_00800001332202604451",22,86.4011742574085,1418.32313764158,8.7323861062783,318.468057347741,365.593040242226,76,296,6246.50936713831,255.584937632586,743.31746792135,14.6583174096076,0.387636638328759,17.5118166246873,1505.36000061035,8.27633339564006,221,6.33967850240432,47.0414829549532
"_00800001340902604451",16.6608613220424,64.0930989328063,1577.45044978492,9,347.279199107299,415.620294919397,77,299,6220.9948039846,256.623998439646,674.521825602633,16.3781424931383,0.527907017408496,17.3373580282895,1804.07998657227,6.10866665840149,192,6.19989969668557,46.6849962210398
"_00800001341302604451",20,69.1250291990222,1552.30242012154,9.85303120848933,345.059320914037,369.100882161022,77,298,6238.38135772556,257.003135064247,695.195145905854,22.2706694003079,0.498732868379288,17.4576448437362,1960.08000183105,5.61033333937327,186,6.10375542869544,46.6065377366754
"_00800001365802622973",18,78.1619215914614,1598.76644518324,12.6120108543962,331.021626152861,349.239156944443,76,297.00142279376,6246.64595204629,256.99857720624,724.976925206535,12.3241059908068,0.436042632260782,17.6999930783703,1846.48001098633,7.04300006429354,202,6.06763441160085,46.661577442484
"_00800002073303715789",18,110.500544286705,997.062267220269,9.77117535074339,217.944833022994,250.705342828082,75,292,6283.45421869991,255,829.938987735413,25.6050996986865,0.197523332406698,17.7490881372331,1363.07999420166,9.75266682306926,255,6.06535364446032,47.0851322002241
"_00800002073503715797",18,110.500544286705,997.062267220269,9.77117535074339,217.944833022994,250.705342828082,75,292,6283.45421869991,255,829.938987735413,25.6050996986865,0.197523332406698,17.7490881372331,1363.07999420166,9.75266682306926,255,6.06535364446032,47.0851322002241
"_00800002073903715806",25.3329800058457,114.324259387184,1063.071754849,11.982161558281,226.063484107164,249.720217748231,74,291.017838441719,6263.35698572193,254,845.328899567445,30.6486236496543,0.1310392320826,17.7485153704281,1170.51998138428,10.1580000400543,259,5.88142313206855,47.0988740811901
"_00800002074003715807",22,106.015844309325,1321.08804337187,10.493642658166,285.085140400779,320.84846364818,74,291.912966391473,6234.38295267841,253.087033608526,812.791164433685,23.1050800175375,0.229657621022219,17.6040199158,1217.36000061035,10.004000043869,257,5.90923090072432,47.1252049924125
"_00800002074203715811",30,95.9715642079782,1051.2517812975,10,224.760543152901,275.234222195787,75,294.181500898355,6270.66638152816,255.818499101645,773.001307279902,18.0345539927553,0.325237317271658,17.6525200162808,1487.16000366211,8.61433331171672,229,6.27333752272536,47.0343720516535
"_00800002074503715858",18,99.3113587383137,1362.43162593408,8.97403138414084,298.133094538697,348.451021558389,75,293,6239.74559529655,254.129710753298,789.095926949485,21.1272589123056,0.291119370614482,17.6359270161275,1374.08000946045,9.80366671880086,255,6.02331685017171,47.0411907111455
"_00800002074603715858",18,99.3113587383137,1362.43162593408,8.97403138414084,298.133094538697,348.451021558389,75,293,6239.74559529655,254.129710753298,789.095926949485,21.1272589123056,0.291119370614482,17.6359270161275,1374.08000946045,9.80366671880086,255,6.02331685017171,47.0411907111455
"_00800002074703715860",18,99.3113587383137,1362.43162593408,8.97403138414084,298.133094538697,348.451021558389,75,293,6239.74559529655,254.129710753298,789.095926949485,21.1272589123056,0.291119370614482,17.6359270161275,1374.08000946045,9.80366671880086,255,6.02331685017171,47.0411907111455
"_00800002074903715887",18,99.3113587383137,1362.43162593408,8.97403138414084,298.133094538697,348.451021558389,75,293,6239.74559529655,254.129710753298,789.095926949485,21.1272589123056,0.291119370614482,17.6359270161275,1374.08000946045,9.80366671880086,255,6.02331685017171,47.0411907111455
"_00800002075003715889",18,110.500544286705,997.062267220269,9.77117535074339,217.944833022994,250.705342828082,75,292,6283.45421869991,255,829.938987735413,25.6050996986865,0.197523332406698,17.7490881372331,1363.07999420166,9.75266682306926,255,6.06535364446032,47.0851322002241
"_00800002075103715890",26,101.823537186188,1266.26083649562,12.8914529521805,271.236088251028,291.265021957769,74.4681429461348,292.955575719993,6246.49656333101,254.044424280007,798.225003333197,21.990434469337,0.281158513628669,17.6208529577983,1315.04000091553,9.76633332570394,255,6.08006667586409,47.11177077885
"_00800002075303715894",22,106.015844309325,1321.08804337187,10.493642658166,285.085140400779,320.84846364818,74,291.912966391473,6234.38295267841,253.087033608526,812.791164433685,23.1050800175375,0.229657621022219,17.6040199158,1217.36000061035,10.004000043869,257,5.90923090072432,47.1252049924125
"_00800002075503715897",14,94,1318.41803672556,9.03035141061905,287.923168146579,360.627477101124,75,294,6232.03420718492,254,770.151197232743,16.9648156731734,0.338538017887647,17.5032032562192,1491.31999969482,9.16000004609426,243,6.07544517458762,47.03080372366
"_00800002076303715914",18,107.016925509677,1300.08061131907,9.38659677168999,285.696142287714,319.62561150319,74,292.153177362823,6242.83058302466,253.38659677169,818.910335840624,25.8138041260984,0.210601720677326,17.6354059234158,1217.36000061035,10.004000043869,257,5.9219246761834,47.1158757579342
"_01100000048201061895",18,59.064956711262,1627.90563337708,9.64366559359913,349.832867462127,419.824318861618,77,299.971354764375,6211.9882837225,256.325665916806,656.131958252818,11.2303074172952,0.557321479859536,17.1660807047963,1768.68001556396,5.80333325068156,189,6.26688692501742,46.7101429940857
"_01100000049001061895",20,69.1250291990222,1552.30242012154,9.85303120848933,345.059320914037,369.100882161022,77,298,6238.38135772556,257.003135064247,695.195145905854,22.2706694003079,0.498732868379288,17.4576448437362,1960.08000183105,5.61033333937327,186,6.10375542869544,46.6065377366754
"_01100000049201061895",18,61.8874984218697,1756.65399000714,8.16010235833366,392.382680517129,435.425767079734,77,299,6207.79472185893,256,668.017367939075,15.2524064133491,0.546017984147627,17.2884421854559,1915.91999816895,5.44833335081736,184,6.15910931899131,46.659092925989
"_01100000049501064760",18,64.7376780218759,1595.57972526615,8.58102000464103,355.576447097997,416.549233044429,77,299,6212.72585883502,256,677.804967569301,17.5555504858755,0.525489793452661,17.3495373081681,1915.91999816895,5.44833335081736,184,6.16015580517094,46.6770869167958
"_01100000049701064760",22,67.4634391681103,1496.56089134443,11.4365717927767,326.603591761647,417.334293008314,77,298.915672059635,6246.3604116489,257.115657024773,682.587134971565,17.4068385264214,0.511274985148211,17.3574196586074,1606.52000427246,6.46866657733917,196,6.33448902686089,46.744246521248
"_01100000050501064760",26,64.9611249753425,1490.58779762151,10.2059443713447,318.503865066911,409.231887028049,77,299.098824353804,6232.31629789304,257,676.509564178451,15.9183318325368,0.523390036887877,17.3165926078869,1606.52000427246,6.46866657733917,196,6.30721867543355,46.7270114477084
"_01100000050701064760",26,64.9611249753425,1490.58779762151,10.2059443713447,318.503865066911,409.231887028049,77,299.098824353804,6232.31629789304,257,676.509564178451,15.9183318325368,0.523390036887877,17.3165926078869,1606.52000427246,6.46866657733917,196,6.30721867543355,46.7270114477084
"_01100000050901064760",16.6608613220424,64.0930989328063,1577.45044978492,9,347.279199107299,415.620294919397,77,299,6220.9948039846,256.623998439646,674.521825602633,16.3781424931383,0.527907017408496,17.3373580282895,1804.07998657227,6.10866665840149,192,6.19989969668557,46.6849962210398
"_01100000051201064760",16.6608613220424,64.0930989328063,1577.45044978492,9,347.279199107299,415.620294919397,77,299,6220.9948039846,256.623998439646,674.521825602633,16.3781424931383,0.527907017408496,17.3373580282895,1804.07998657227,6.10866665840149,192,6.19989969668557,46.6849962210398
"_01100000051401064760",18,61.8874984218697,1756.65399000714,8.16010235833366,392.382680517129,435.425767079734,77,299,6207.79472185893,256,668.017367939075,15.2524064133491,0.546017984147627,17.2884421854559,1915.91999816895,5.44833335081736,184,6.15910931899131,46.659092925989
"_01100000051501064760",18,61.8874984218697,1756.65399000714,8.16010235833366,392.382680517129,435.425767079734,77,299,6207.79472185893,256,668.017367939075,15.2524064133491,0.546017984147627,17.2884421854559,1915.91999816895,5.44833335081736,184,6.15910931899131,46.659092925989
"_01100000051601064760",18,61.8874984218697,1756.65399000714,8.16010235833366,392.382680517129,435.425767079734,77,299,6207.79472185893,256,668.017367939075,15.2524064133491,0.546017984147627,17.2884421854559,1915.91999816895,5.44833335081736,184,6.15910931899131,46.659092925989
"_01100000052401064760",16.6608613220424,64.0930989328063,1577.45044978492,9,347.279199107299,415.620294919397,77,299,6220.9948039846,256.623998439646,674.521825602633,16.3781424931383,0.527907017408496,17.3373580282895,1804.07998657227,6.10866665840149,192,6.19989969668557,46.6849962210398
